iter	Logloss
1515	0.1289446249
1516	0.1288079949
1517	0.1286925067
1518	0.1285519418
1519	0.1283964275
1520	0.1282515509
1521	0.1280960099
1522	0.1279820291
1523	0.1278502351
1524	0.1277176597
1525	0.1275476748
1526	0.127384616
1527	0.1272391033
1528	0.1270964648
1529	0.1269614992
1530	0.1268729147
1531	0.1267372854
1532	0.1266241477
1533	0.1264844663
1534	0.1262980296
1535	0.1261578351
1536	0.126031838
1537	0.1259123673
1538	0.1257836983
1539	0.1256583355
1540	0.1255449083
1541	0.1253914769
1542	0.1252595002
1543	0.1251620241
1544	0.1250370538
1545	0.124951712
1546	0.1248352774
1547	0.1247335313
1548	0.1246410171
1549	0.1245348975
1550	0.1244231545
1551	0.1242707834
1552	0.1241751063
1553	0.1240050564
1554	0.1238760303
1555	0.1237180128
1556	0.1236064255
1557	0.1234940233
1558	0.1233834982
1559	0.123222727
1560	0.1230778566
1561	0.1229826809
1562	0.1228887673
1563	0.1227629327
1564	0.1225800635
1565	0.1224377305
1566	0.12230933
1567	0.1221421287
1568	0.1220032267
1569	0.1218707856
1570	0.1217266817
1571	0.1215942748
1572	0.1214800928
1573	0.1213393919
1574	0.1212174208
1575	0.1210916651
1576	0.1209765965
1577	0.1208403168
1578	0.1207162893
1579	0.1205851928
1580	0.1204459962
1581	0.1203429185
1582	0.1202463455
1583	0.120126009
1584	0.1199917025
1585	0.1198630869
1586	0.1197238306
1587	0.1196086136
1588	0.1195013671
1589	0.1194044988
1590	0.1192728016
1591	0.1191582096
1592	0.1190441672
1593	0.1189510357
1594	0.1188605683
1595	0.1187628044
1596	0.1186293592
1597	0.1185124924
1598	0.1183639788
1599	0.1182469278
1600	0.1181246925
1601	0.1180377033
1602	0.117886716
1603	0.1177927959
1604	0.1176550296
1605	0.1174991543
1606	0.1174010694
1607	0.1172936176
1608	0.1171290184
1609	0.1170217905
1610	0.1169062564
1611	0.1168067564
1612	0.1166958777
1613	0.1165813729
1614	0.1164450381
1615	0.1162807676
1616	0.1161164667
1617	0.1160281318
1618	0.1159055441
1619	0.1157855352
1620	0.1156586794
1621	0.1155673243
1622	0.1154591864
1623	0.1153673718
1624	0.115261749
1625	0.1151509675
1626	0.1150313772
1627	0.1149092249
1628	0.1147957226
1629	0.1147037688
1630	0.1145575594
1631	0.114434517
1632	0.1143021424
1633	0.1141682144
1634	0.1140391856
1635	0.1139471561
1636	0.1138405516
1637	0.113756438
1638	0.1136222075
1639	0.1135188102
1640	0.1133996339
1641	0.1132863749
1642	0.1132176717
1643	0.113074601
1644	0.1129613517
1645	0.1128648002
1646	0.1127806752
1647	0.1126278626
1648	0.1125183958
1649	0.112372082
1650	0.1122858589
1651	0.1122191804
1652	0.1120877641
1653	0.1119986521
1654	0.1119100262
1655	0.1117911566
1656	0.1116735098
1657	0.1115571355
1658	0.1114603927
1659	0.1113534224
1660	0.1112358563
1661	0.1111268741
1662	0.1109831499
1663	0.1108875162
1664	0.1107361323
1665	0.1106402693
1666	0.110541322
1667	0.1103736818
1668	0.110272161
1669	0.1101625467
1670	0.1100783747
1671	0.1099970813
1672	0.1098694006
1673	0.1097596112
1674	0.1096294681
1675	0.1094818954
1676	0.1093801664
1677	0.1092955304
1678	0.1092159586
1679	0.1091000873
1680	0.1089998807
1681	0.1088896238
1682	0.1087399842
1683	0.1086170844
1684	0.1085379231
1685	0.1084385604
1686	0.1083200562
1687	0.1082478971
1688	0.1081550726
1689	0.1080120155
1690	0.1078971441
1691	0.1078009479
1692	0.1077043331
1693	0.107588563
1694	0.10745167
1695	0.1073694444
1696	0.1072569788
1697	0.107152176
1698	0.1070222122
1699	0.1069023418
1700	0.1067706709
1701	0.1066608079
1702	0.1065444773
1703	0.1064413601
1704	0.1063524766
1705	0.1062414717
1706	0.1061376218
1707	0.1060174088
1708	0.1059104281
1709	0.1058063909
1710	0.1057043856
1711	0.105620903
1712	0.1054793471
1713	0.1053900847
1714	0.1052876402
1715	0.1051910684
1716	0.1050936155
1717	0.1049918547
1718	0.10488177
1719	0.1048116402
1720	0.1047169726
1721	0.1046252693
1722	0.1045126464
1723	0.1044426928
1724	0.1043138228
1725	0.1042159787
1726	0.1041192264
1727	0.1040204405
1728	0.1039271349
1729	0.1038244391
1730	0.1037200309
1731	0.1036345858
1732	0.1035500605
1733	0.1034856733
1734	0.1033872918
1735	0.1032737843
1736	0.1032141366
1737	0.1031149313
1738	0.1030258849
1739	0.102904574
1740	0.1028144607
1741	0.1026725364
1742	0.1025715938
1743	0.1024954911
1744	0.1024157876
1745	0.102311223
1746	0.1021642862
1747	0.1020671184
1748	0.1019422029
1749	0.1018095345
1750	0.1016994617
1751	0.1015933762
1752	0.1014761048
1753	0.1013537887
1754	0.1012816071
1755	0.1011610607
1756	0.1010164018
1757	0.100950238
1758	0.1008480969
1759	0.1007620964
1760	0.1006906783
1761	0.1005954815
1762	0.1004955928
1763	0.1003780111
1764	0.1002997962
1765	0.1002256681
1766	0.1001386134
1767	0.1000296116
1768	0.09991970823
1769	0.09979823794
1770	0.09969857546
1771	0.09962201583
1772	0.09947902607
1773	0.09936091321
1774	0.09923913521
1775	0.09914240372
1776	0.09904574204
1777	0.0989464453
1778	0.09885975536
1779	0.0987439591
1780	0.09859897284
1781	0.0984959657
1782	0.09838276429
1783	0.09829396148
1784	0.09817135067
1785	0.09807368194
1786	0.09800439461
1787	0.09792425308
1788	0.09782966925
1789	0.09773798648
1790	0.0976132486
1791	0.09755045415
1792	0.09741561865
1793	0.09734843018
1794	0.09727488166
1795	0.09718124256
1796	0.09709924095
1797	0.09702985656
1798	0.09696059844
1799	0.09684747629
1800	0.09674341342
1801	0.09663429009
1802	0.09652891065
1803	0.09645014224
1804	0.09632439246
1805	0.09624638591
1806	0.09616225546
1807	0.0960729949
1808	0.09598513365
1809	0.09592922345
1810	0.09585317629
1811	0.09576502891
1812	0.09566138605
1813	0.09552790035
1814	0.09544138861
1815	0.09532715353
1816	0.09521899614
1817	0.09514926466
1818	0.09501649225
1819	0.09496606446
1820	0.09487397274
1821	0.09479087432
1822	0.09466616623
1823	0.09458521115
1824	0.09448356983
1825	0.09441263812
1826	0.09432230698
1827	0.09423602702
1828	0.09414411752
1829	0.09404950311
1830	0.09393471294
1831	0.09385834199
1832	0.09375762955
1833	0.09367932057
1834	0.09359424114
1835	0.09351651212
1836	0.09341986844
1837	0.09331553288
1838	0.09320584594
1839	0.09308857246
1840	0.09301877218
1841	0.092937412
1842	0.09285586568
1843	0.09276602426
1844	0.09267138516
1845	0.09258638565
1846	0.0924805897
1847	0.09237083903
1848	0.09228616538
1849	0.09216649128
1850	0.09208624496
1851	0.09198697205
1852	0.09192432998
1853	0.09184246629
1854	0.09175918634
1855	0.0916633244
1856	0.09157906585
1857	0.09144168801
1858	0.09132849678
1859	0.09125107644
1860	0.09117313874
1861	0.09106852166
1862	0.09098163333
1863	0.09089831985
1864	0.0908170503
1865	0.090710649
1866	0.09065759943
1867	0.09055616327
1868	0.09046961906
1869	0.09036340039
1870	0.09025329652
1871	0.09019477629
1872	0.09011682192
1873	0.0900411191
1874	0.08995326212
1875	0.08989489122
1876	0.08979017135
1877	0.08970481186
1878	0.0896203696
1879	0.08954418787
1880	0.08944576813
1881	0.08939111108
1882	0.08931644693
1883	0.0892459172
1884	0.08916563449
1885	0.08907071813
1886	0.08899751065
1887	0.08892280708
1888	0.08881003511
1889	0.08872902544
1890	0.08861480259
1891	0.08853581448
1892	0.08847808582
1893	0.08840427678
1894	0.08834279774
1895	0.088238321
1896	0.0881726326
1897	0.08811722441
1898	0.08801819173
1899	0.08792729557
1900	0.08785169451
1901	0.08775339927
1902	0.08765633479
1903	0.08757306633
1904	0.08744520135
1905	0.08733157405
1906	0.08726427168
1907	0.08718821641
1908	0.08710582202
1909	0.08702499433
1910	0.08693270382
1911	0.08685984308
1912	0.0867613015
1913	0.08666315893
1914	0.0865388472
1915	0.08647632375
1916	0.08642439544
1917	0.08636264087
1918	0.08628606332
1919	0.08618765264
1920	0.0861116125
1921	0.08603946297
1922	0.08597569444
1923	0.08589028943
1924	0.08580144035
1925	0.08573130241
1926	0.08563795813
1927	0.08554606902
1928	0.08544893062
1929	0.08537246006
1930	0.08530758594
1931	0.08523364148
1932	0.08515164098
1933	0.08508934813
1934	0.08502374033
1935	0.08494844468
1936	0.0848855052
1937	0.08476570158
1938	0.08470564788
1939	0.08463246338
1940	0.08454193394
1941	0.08444207055
1942	0.08435523911
1943	0.08425082121
1944	0.08415831527
1945	0.08409690949
1946	0.08398054744
1947	0.08391732273
1948	0.08385493716
1949	0.0837340228
1950	0.08367699577
1951	0.083600934
1952	0.08350537055
1953	0.08343329521
1954	0.08336469292
1955	0.08328686073
1956	0.08322016763
1957	0.08311764616
1958	0.08300650492
1959	0.08294606893
1960	0.08283898728
1961	0.08275723389
1962	0.0826659444
1963	0.08257827999
1964	0.08250629141
1965	0.08241188603
1966	0.08234356847
1967	0.08229341322
1968	0.08221845917
1969	0.0821210862
1970	0.08202676671
1971	0.08194275654
1972	0.08186499812
1973	0.08177085089
1974	0.08166940763
1975	0.08157950722
1976	0.08151415751
1977	0.08141500702
1978	0.08135616336
1979	0.08129933313
1980	0.08122482947
1981	0.08111078894
1982	0.08102850803
1983	0.0809571933
1984	0.08088912542
1985	0.08080717699
1986	0.08074851272
1987	0.08067872541
1988	0.08061623856
1989	0.08056000685
1990	0.08051407497
1991	0.08043095091
1992	0.08036542797
1993	0.08029714701
1994	0.08023417977
1995	0.08012482263
1996	0.0800577354
1997	0.07998453944
1998	0.07993884142
1999	0.0798842647
